time, Acceleration x, Acceleration y, acceleration z, distance
46310,-0.14,-0.62,9.39,27.56
46325,-0.15,-0.62,9.43,27.44
46342,-0.16,-0.64,9.42,27.56
46360,-0.12,-0.65,9.43,27.56
46375,-0.16,-0.61,9.44,27.44
46392,-0.14,-0.64,9.44,27.56
46410,-0.14,-0.62,9.39,27.46
46426,-0.17,-0.64,9.46,27.46
46443,-0.15,-0.63,9.43,27.55
46460,-0.13,-0.63,9.42,27.46
46476,-0.13,-0.64,9.46,27.44
46493,-0.12,-0.64,9.41,27.44
46511,-0.15,-0.61,9.41,27.46
46526,-0.15,-0.63,9.42,27.44
46543,-0.14,-0.65,9.47,27.46
46561,-0.15,-0.65,9.41,27.44
46576,-0.13,-0.61,9.44,27.55
46594,-0.15,-0.62,9.44,27.44
46611,-0.15,-0.63,9.42,27.56
46626,-0.14,-0.63,9.41,27.55
46644,-0.13,-0.63,9.45,27.44
46661,-0.13,-0.63,9.44,27.56
46678,-0.15,-0.62,9.44,27.56
46694,-0.16,-0.63,9.41,27.46
46711,-0.13,-0.61,9.43,27.55
46728,-0.13,-0.65,9.47,27.44
46744,-0.14,-0.63,9.45,27.56
46763,-0.15,-0.63,9.42,27.55
46778,-0.15,-0.61,9.46,27.44
46794,-0.15,-0.64,9.46,27.56
46813,-0.15,-0.61,9.44,27.44
46828,-0.14,-0.63,9.40,27.44
46845,-0.14,-0.63,9.44,27.55
46863,-0.13,-0.66,9.41,27.44
46878,-0.15,-0.65,9.43,27.46
46896,-0.14,-0.62,9.46,27.44
46913,-0.15,-0.63,9.40,27.44
46928,-0.16,-0.65,9.41,27.46
46946,-0.17,-0.62,9.42,27.46
46963,-0.14,-0.65,9.43,27.46
46979,-0.15,-0.62,9.44,27.56
46996,-0.16,-0.65,9.46,27.44
47013,-0.14,-0.63,9.40,27.56
47030,-0.15,-0.61,9.42,27.55
47046,-0.15,-0.65,9.45,27.44
47064,-0.15,-0.64,9.40,27.56
47080,-0.16,-0.64,9.43,27.44
47096,-0.13,-0.62,9.42,27.44
47115,-0.15,-0.65,9.40,27.55
47130,-0.14,-0.62,9.44,27.46
47147,-0.13,-0.62,9.42,27.55
47165,-0.14,-0.62,9.41,27.56
47180,-0.15,-0.63,9.43,27.46
47197,-0.13,-0.62,9.41,27.56
47215,-0.13,-0.62,9.39,27.44
47230,-0.13,-0.62,9.46,27.44
47248,-0.14,-0.62,9.44,27.56
47265,-0.15,-0.63,9.40,27.46
47281,-0.15,-0.64,9.44,27.44
47298,-0.14,-0.62,9.39,27.46
47315,-0.15,-0.61,9.41,27.46
47331,-0.15,-0.64,9.45,27.56
47348,-0.14,-0.64,9.45,27.46
47366,-0.14,-0.65,9.44,27.46
47381,-0.14,-0.65,9.42,27.56
47398,-0.14,-0.66,9.47,27.46
47416,-0.14,-0.63,9.42,27.44
47431,-0.14,-0.62,9.45,27.55
47449,-0.15,-0.64,9.42,27.46
47466,-0.14,-0.62,9.41,27.56
47481,-0.13,-0.61,9.43,27.55
47499,-0.13,-0.67,9.43,27.46
47516,-0.13,-0.62,9.44,27.55
47533,-0.14,-0.61,9.43,27.44
47549,-0.14,-0.64,9.43,27.55
47567,-0.14,-0.61,9.41,27.56
47583,-0.15,-0.63,9.41,27.44
47599,-0.15,-0.64,9.45,27.55
47618,-0.15,-0.63,9.42,27.44
47633,-0.14,-0.63,9.44,27.46
47650,-0.16,-0.63,9.45,27.55
47668,-0.18,-0.63,9.42,27.46
47683,-0.14,-0.63,9.44,27.44
47700,-0.13,-0.64,9.45,27.55
47718,-0.14,-0.62,9.42,27.44
47733,-0.15,-0.63,9.41,27.56
47751,-0.14,-0.62,9.45,27.44
47768,-0.13,-0.63,9.41,27.44
47783,-0.15,-0.63,9.46,27.55
47801,-0.13,-0.63,9.42,27.46
47818,-0.13,-0.63,9.41,27.49
47834,-0.12,-0.64,9.42,27.56
47851,-0.14,-0.63,9.43,27.44
47868,-0.14,-0.64,9.41,27.56
47885,-0.14,-0.64,9.45,27.56
47901,-0.13,-0.63,9.40,27.46
47919,-0.14,-0.64,9.43,27.56
47935,-0.15,-0.62,9.43,27.46
47951,-0.14,-0.65,9.45,27.55
47970,-0.14,-0.61,9.40,27.55
47985,-0.14,-0.60,9.43,27.46
48002,-0.13,-0.63,9.44,27.56
48020,-0.14,-0.63,9.44,27.44
48035,-0.13,-0.63,9.44,27.44
48053,-0.14,-0.62,9.45,27.56
48070,-0.15,-0.62,9.39,27.46
48086,-0.15,-0.63,9.42,27.44
48103,-0.14,-0.63,9.45,27.46
48120,-0.13,-0.64,9.42,27.44
48136,-0.15,-0.64,9.42,27.55
48153,-0.13,-0.63,9.41,27.46
48171,-0.13,-0.62,9.40,27.44
48186,-0.15,-0.63,9.40,27.56
48203,-0.14,-0.64,9.46,27.46
48221,-0.16,-0.65,9.43,27.56
48236,-0.15,-0.63,9.45,27.56
48253,-0.15,-0.62,9.42,27.46
48271,-0.13,-0.64,9.43,27.56
48287,-0.15,-0.62,9.43,27.55
48304,-0.13,-0.62,9.43,27.46
48321,-0.14,-0.63,9.42,27.55
48337,-0.13,-0.62,9.40,27.44
48354,-0.15,-0.64,9.43,27.56
48372,-0.14,-0.61,9.40,27.56
48388,-0.13,-0.64,9.41,27.46
48404,-0.15,-0.66,9.43,27.55
48422,-0.14,-0.62,9.46,27.44
48438,-0.16,-0.63,9.42,27.46
48455,-0.14,-0.66,9.43,27.56
48473,-0.14,-0.64,9.44,27.46
48488,-0.15,-0.61,9.43,27.44
48505,-0.16,-0.64,9.46,27.55
48523,-0.18,-0.63,9.42,27.44
48538,-0.15,-0.62,9.44,27.44
48556,-0.15,-0.63,9.44,27.44
48573,-0.14,-0.62,9.40,27.44
48588,-0.15,-0.62,9.47,27.56
48606,-0.14,-0.63,9.41,27.46
48623,-0.14,-0.63,9.44,27.46
48638,-0.13,-0.62,9.42,27.56
48656,-0.14,-0.63,9.42,27.46
48673,-0.15,-0.64,9.42,27.56
48690,-0.14,-0.63,9.43,27.55
48706,-0.13,-0.63,9.48,27.46
48723,-0.13,-0.63,9.41,27.56
48740,-0.16,-0.65,9.44,27.46
48756,-0.14,-0.65,9.43,27.56
48775,-0.13,-0.63,9.42,27.56
48790,-0.15,-0.65,9.44,27.44
48806,-0.13,-0.63,9.44,27.56
48825,-0.14,-0.62,9.42,27.55
48840,-0.15,-0.61,9.45,27.46
48857,-0.12,-0.63,9.42,27.56
48875,-0.14,-0.62,9.42,27.44
48890,-0.13,-0.64,9.40,27.44
48908,-0.16,-0.63,9.44,27.55
48925,-0.15,-0.61,9.41,27.46
48941,-0.13,-0.63,9.41,27.46
48958,-0.15,-0.61,9.44,27.44
48975,-0.15,-0.64,9.43,27.44
48991,-0.15,-0.63,9.43,27.56
49008,-0.16,-0.63,9.43,27.46
49026,-0.15,-0.64,9.42,27.46
49041,-0.14,-0.62,9.44,27.55
49058,-0.15,-0.65,9.41,27.44
49076,-0.14,-0.63,9.41,27.56
49092,-0.14,-0.62,9.41,27.55
49108,-0.16,-0.63,9.43,27.46
49126,-0.13,-0.65,9.47,27.56
49142,-0.15,-0.66,9.47,27.46
49159,-0.14,-0.60,9.46,27.56
49176,-0.14,-0.64,9.41,27.55
49192,-0.16,-0.64,9.41,27.46
49209,-0.13,-0.63,9.42,27.55
49227,-0.13,-0.63,9.41,27.44
49243,-0.16,-0.64,9.43,27.44
49259,-0.14,-0.65,9.43,27.55
49277,-0.14,-0.64,9.43,27.44
49293,-0.16,-0.63,9.41,27.46
49310,-0.15,-0.62,9.42,27.55
49328,-0.14,-0.63,9.41,27.44
49343,-0.15,-0.63,9.45,27.56
49360,-0.14,-0.62,9.42,27.46
49378,-0.15,-0.63,9.39,27.46
49393,-0.15,-0.61,9.43,27.56
49411,-0.14,-0.64,9.41,27.46
49428,-0.15,-0.65,9.43,27.46
49443,-0.15,-0.63,9.43,27.56
49461,-0.13,-0.63,9.42,27.44
49478,-0.14,-0.61,9.40,27.56
49495,-0.15,-0.62,9.42,27.55
49511,-0.15,-0.62,9.43,27.44
49528,-0.14,-0.64,9.43,27.55
49545,-0.16,-0.64,9.42,27.46
49561,-0.17,-0.64,9.41,27.56
49579,-0.15,-0.63,9.45,27.55
49595,-0.14,-0.65,9.43,27.44
49611,-0.14,-0.63,9.42,27.55
49630,-0.15,-0.64,9.42,27.44
49645,-0.15,-0.64,9.43,27.44
49661,-0.15,-0.65,9.43,27.55
49680,-0.16,-0.64,9.41,27.44
49695,-0.15,-0.64,9.45,27.46
49713,-0.14,-0.64,9.43,27.56
49730,-0.15,-0.66,9.41,27.44
49745,-0.14,-0.62,9.45,27.44
49763,-0.12,-0.64,9.46,27.44
49780,-0.14,-0.62,9.43,27.44
49796,-0.15,-0.63,9.42,27.56
49813,-0.13,-0.63,9.41,27.46
49830,-0.16,-0.64,9.43,27.46
49846,-0.14,-0.64,9.42,27.55
49863,-0.15,-0.63,9.43,27.46
49881,-0.13,-0.63,9.40,27.55
49897,-0.14,-0.62,9.42,27.55
49913,-0.13,-0.63,9.43,27.46
49931,-0.14,-0.63,9.42,27.56
49947,-0.15,-0.63,9.45,27.44
49964,-0.12,-0.62,9.41,27.55
49981,-0.13,-0.63,9.39,27.55
49997,-0.14,-0.63,9.43,27.46
50014,-0.15,-0.65,9.45,27.56
50032,-0.13,-0.65,9.40,27.56
50048,-0.14,-0.62,9.43,27.44
50064,-0.17,-0.62,9.44,27.56
50082,-0.15,-0.64,9.42,27.44
50098,-0.13,-0.65,9.44,27.44
50115,-0.14,-0.64,9.42,27.55
50132,-0.15,-0.62,9.43,27.44
50148,-0.16,-0.63,9.45,27.46
50165,-0.16,-0.64,9.40,27.46
50183,-0.16,-0.63,9.42,27.44
50198,-0.14,-0.63,9.42,27.56
50215,-0.15,-0.63,9.44,27.44
50233,-0.14,-0.66,9.41,27.44
50248,-0.15,-0.63,9.46,27.56
50266,-0.13,-0.61,9.46,27.44
50283,-0.13,-0.63,9.40,27.56
50299,-0.13,-0.64,9.42,27.55
50316,-0.15,-0.64,9.44,27.46
50333,-0.14,-0.62,9.41,27.56
50350,-0.14,-0.62,9.46,27.46
50366,-0.14,-0.64,9.44,27.56
50384,-0.12,-0.66,9.39,27.56
50400,-0.15,-0.63,9.43,27.44
50416,-0.15,-0.64,9.43,27.56
50435,-0.14,-0.63,9.44,27.46
50450,-0.16,-0.63,9.44,27.46
50466,-0.15,-0.63,9.41,27.56
50485,-0.14,-0.62,9.42,27.46
50500,-0.14,-0.64,9.44,27.46
50518,-0.15,-0.64,9.40,27.56
50535,-0.16,-0.65,9.41,27.46
50550,-0.14,-0.64,9.42,27.56
50568,-0.15,-0.64,9.46,27.44
50585,-0.16,-0.64,9.43,27.46
50600,-0.14,-0.60,9.46,27.56
50618,-0.14,-0.64,9.42,27.46
50635,-0.15,-0.61,9.40,27.56
50651,-0.17,-0.63,9.42,27.56
50668,-0.14,-0.62,9.42,27.44
50685,-0.13,-0.64,9.42,27.56
50702,-0.16,-0.63,9.45,27.56
50718,-0.15,-0.60,9.44,27.46
50737,-0.15,-0.64,9.43,27.56
50752,-0.16,-0.65,9.44,27.46
50768,-0.15,-0.64,9.40,27.56
50787,-0.14,-0.63,9.41,27.56
50802,-0.14,-0.62,9.45,27.46
50819,-0.15,-0.62,9.44,27.56
50837,-0.16,-0.64,9.42,27.46
50852,-0.14,-0.64,9.46,27.46
50869,-0.16,-0.62,9.42,27.56
50887,-0.14,-0.64,9.41,27.44
50903,-0.15,-0.63,9.45,27.44
50920,-0.13,-0.63,9.42,27.56
50937,-0.16,-0.64,9.41,27.46
50953,-0.15,-0.62,9.44,27.56
50970,-0.15,-0.63,9.47,27.46
50988,-0.14,-0.64,9.41,27.46
51003,-0.15,-0.63,9.45,27.56
51020,-0.14,-0.62,9.42,27.46
51038,-0.15,-0.64,9.42,27.46
51053,-0.12,-0.64,9.45,27.56
51070,-0.15,-0.65,9.44,27.46
51088,-0.13,-0.64,9.40,27.46
51103,-0.14,-0.62,9.43,27.55
51121,-0.16,-0.64,9.43,27.46
51138,-0.14,-0.63,9.41,27.55
51154,-0.15,-0.64,9.42,27.46
51171,-0.15,-0.63,9.43,27.46
51188,-0.14,-0.63,9.41,27.56
51205,-0.15,-0.64,9.44,27.46
51221,-0.14,-0.64,9.44,27.56
51238,-0.14,-0.63,9.44,27.56
51255,-0.15,-0.64,9.42,27.46
51271,-0.14,-0.64,9.43,27.56
51290,-0.15,-0.64,9.41,27.46
51305,-0.14,-0.64,9.43,27.46
51322,-0.13,-0.62,9.45,27.56
51340,-0.13,-0.67,9.42,27.44
51355,-0.16,-0.62,9.47,27.46
51373,-0.14,-0.62,9.39,27.44
51390,-0.14,-0.64,9.41,27.46
51405,-0.13,-0.64,9.44,27.56
51423,-0.13,-0.63,9.44,27.46
51440,-0.14,-0.63,9.41,27.46
51456,-0.16,-0.63,9.42,27.55
51473,-0.14,-0.62,9.46,27.46
51490,-0.16,-0.63,9.42,27.56
51507,-0.16,-0.62,9.43,27.56
51523,-0.16,-0.67,9.41,27.46
51540,-0.13,-0.63,9.43,27.56
51557,-0.13,-0.61,9.46,27.46
51573,-0.14,-0.62,9.43,27.56
51592,-0.15,-0.63,9.44,27.56
51607,-0.14,-0.63,9.40,27.44
51623,-0.15,-0.65,9.41,27.56
51642,-0.15,-0.62,9.38,27.46
51657,-0.15,-0.66,9.43,27.46
51675,-0.14,-0.63,9.42,27.56
51692,-0.15,-0.61,9.42,27.46
51707,-0.15,-0.64,9.42,27.46
51725,-0.15,-0.64,9.39,27.53
51742,-0.15,-0.61,9.40,27.46
51758,-0.16,-0.64,9.42,27.46
51775,-0.15,-0.64,9.43,27.46
51792,-0.14,-0.66,9.41,27.46
51808,-0.15,-0.64,9.41,27.56
51825,-0.15,-0.65,9.43,27.46
51843,-0.15,-0.64,9.42,27.46
51858,-0.15,-0.62,9.43,27.56
51875,-0.16,-0.61,9.45,27.46
51893,-0.15,-0.61,9.42,27.56
51909,-0.15,-0.61,9.41,27.56
51926,-0.13,-0.63,9.42,27.44
51944,-0.14,-0.63,9.43,27.56
51959,-0.16,-0.61,9.44,27.46
51976,-0.14,-0.66,9.43,27.56
51994,-0.14,-0.60,9.40,27.56
52009,-0.14,-0.59,9.46,27.46
52026,-0.15,-0.63,9.43,27.56
52044,-0.17,-0.62,9.41,27.44
52060,-0.14,-0.63,9.43,27.46
52077,-0.13,-0.63,9.41,27.56
52094,-0.14,-0.65,9.44,27.46
52110,-0.13,-0.63,9.43,27.44
52127,-0.14,-0.65,9.46,27.46
52145,-0.13,-0.63,9.41,27.46
52160,-0.13,-0.63,9.42,27.46
52177,-0.14,-0.66,9.46,27.46
52195,-0.14,-0.63,9.41,27.46
52210,-0.14,-0.63,9.43,27.56
52228,-0.15,-0.63,9.42,27.46
52245,-0.16,-0.62,9.40,27.56
52260,-0.14,-0.65,9.45,27.56
52278,-0.17,-0.63,9.44,27.46
52295,-0.15,-0.61,9.44,27.56
52312,-0.17,-0.60,9.41,27.56
52328,-0.15,-0.64,9.44,27.46
52345,-0.14,-0.61,9.44,27.56
52362,-0.15,-0.63,9.44,27.46
52378,-0.14,-0.62,9.43,27.56
52397,-0.15,-0.64,9.43,27.56
52412,-0.12,-0.67,9.46,27.44
52428,-0.14,-0.61,9.44,27.56
52447,-0.14,-0.65,9.41,27.46
52462,-0.14,-0.64,9.43,27.46
52480,-0.15,-0.63,9.43,27.56
52497,-0.15,-0.63,9.44,27.46
52512,-0.14,-0.62,9.44,27.46
52530,-0.13,-0.63,9.45,27.46
52547,-0.15,-0.62,9.42,27.46
52562,-0.15,-0.65,9.43,27.46
52580,-0.13,-0.61,9.44,27.46
52597,-0.15,-0.63,9.41,27.46
52613,-0.15,-0.62,9.42,27.56
52630,-0.14,-0.62,9.45,27.46
52647,-0.14,-0.62,9.44,27.56
52664,-0.14,-0.61,9.45,27.56
52680,-0.16,-0.62,9.44,27.46
52698,-0.13,-0.64,9.45,27.56
52714,-0.13,-0.65,9.43,27.56
52730,-0.13,-0.64,9.45,27.46
52748,-0.18,-0.62,9.42,27.55
52764,-0.15,-0.65,9.43,27.46
52781,-0.16,-0.65,9.40,27.56
52799,-0.16,-0.64,9.41,27.56
52814,-0.15,-0.65,9.41,27.46
52831,-0.13,-0.63,9.47,27.56
52849,-0.14,-0.64,9.40,27.46
52865,-0.15,-0.62,9.44,27.44
52882,-0.13,-0.63,9.44,27.56
52899,-0.15,-0.62,9.42,27.46
52915,-0.14,-0.64,9.42,27.44
52932,-0.13,-0.63,9.42,27.44
52950,-0.13,-0.63,9.41,27.46
52965,-0.15,-0.62,9.48,27.44
52982,-0.14,-0.64,9.44,27.46
53000,-0.14,-0.64,9.37,27.46
53015,-0.15,-0.63,9.46,27.56
53032,-0.16,-0.63,9.44,27.46
53050,-0.14,-0.65,9.40,27.56
53066,-0.14,-0.60,9.41,27.56
53083,-0.13,-0.63,9.44,27.46
53100,-0.15,-0.64,9.41,27.56
53116,-0.13,-0.60,9.41,27.56
53133,-0.14,-0.64,9.45,27.46
53151,-0.13,-0.65,9.43,27.55
53167,-0.16,-0.66,9.42,27.46
53183,-0.16,-0.63,9.39,27.56
53201,-0.14,-0.64,9.42,27.46
53217,-0.14,-0.63,9.46,27.46
53233,-0.14,-0.62,9.45,27.56
53252,-0.13,-0.61,9.42,27.46
53267,-0.15,-0.63,9.42,27.46
53284,-0.16,-0.66,9.46,27.56
53302,-0.15,-0.62,9.42,27.46
53317,-0.14,-0.64,9.45,27.46
53335,-0.14,-0.63,9.41,27.46
53352,-0.14,-0.64,9.41,27.44
53367,-0.13,-0.62,9.44,27.56
53385,-0.14,-0.63,9.41,27.46
53402,-0.15,-0.63,9.40,27.46
53417,-0.17,-0.65,9.43,27.56
53435,-0.15,-0.63,9.42,27.46
53452,-0.16,-0.65,9.39,27.48
53468,-0.17,-0.65,9.41,27.56
53485,-0.17,-0.64,9.48,27.46
53502,-0.15,-0.64,9.39,27.56
53519,-0.15,-0.61,9.44,27.56
53535,-0.13,-0.63,9.41,27.44
53553,-0.15,-0.61,9.40,27.56
53569,-0.15,-0.64,9.43,27.44
53585,-0.13,-0.63,9.43,27.56
53604,-0.16,-0.64,9.41,27.56
53619,-0.14,-0.63,9.41,27.46
53636,-0.13,-0.63,9.43,27.56
53654,-0.14,-0.60,9.45,27.46
53669,-0.16,-0.65,9.44,27.46
53687,-0.15,-0.63,9.43,27.56
53704,-0.14,-0.60,9.44,27.46
53720,-0.15,-0.62,9.43,27.46
53737,-0.13,-0.63,9.44,27.46
53754,-0.15,-0.63,9.39,27.46
53770,-0.15,-0.64,9.43,27.56
53787,-0.14,-0.64,9.41,27.46
53805,-0.15,-0.60,9.40,27.46
53820,-0.16,-0.63,9.45,27.56
53837,-0.13,-0.62,9.44,27.44
53855,-0.16,-0.62,9.43,27.56
53871,-0.15,-0.64,9.43,27.55
53888,-0.17,-0.64,9.46,27.44
53905,-0.15,-0.64,9.42,27.56
53921,-0.14,-0.62,9.46,27.56
53938,-0.14,-0.65,9.44,27.44
53955,-0.15,-0.62,9.39,27.56
53971,-0.13,-0.62,9.45,27.46
53988,-0.13,-0.62,9.42,27.56
54006,-0.13,-0.63,9.43,27.56
54022,-0.15,-0.64,9.42,27.46
54038,-0.16,-0.64,9.42,27.56
54056,-0.13,-0.62,9.41,27.46
54072,-0.14,-0.63,9.44,27.46
54089,-0.13,-0.64,9.44,27.56
54107,-0.15,-0.63,9.43,27.46
54122,-0.13,-0.63,9.43,27.55
54139,-0.14,-0.63,9.46,27.46
54157,-0.16,-0.63,9.42,27.46
54172,-0.13,-0.64,9.45,27.56
54190,-0.12,-0.62,9.44,27.46
54207,-0.13,-0.65,9.38,27.46
54222,-0.13,-0.63,9.47,27.56
54240,-0.17,-0.63,9.39,27.46
54257,-0.15,-0.62,9.41,27.56
54274,-0.14,-0.62,9.43,27.55
54290,-0.14,-0.64,9.44,27.46
54307,-0.13,-0.65,9.43,27.56
54324,-0.15,-0.61,9.41,27.55
54340,-0.15,-0.63,9.44,27.46
54358,-0.16,-0.64,9.44,27.55
54374,-0.11,-0.63,9.42,27.46
54390,-0.15,-0.64,9.46,27.56
54409,-0.15,-0.62,9.44,27.55
54424,-0.14,-0.65,9.42,27.46
54440,-0.14,-0.64,9.45,27.56
54459,-0.14,-0.63,9.44,27.46
54474,-0.15,-0.64,9.44,27.46
54492,-0.15,-0.63,9.42,27.56
54509,-0.14,-0.64,9.39,27.46
54524,-0.16,-0.64,9.46,27.44
54542,-0.13,-0.64,9.49,27.44
54559,-0.15,-0.62,9.42,27.46
54575,-0.15,-0.64,9.45,27.56
54592,-0.16,-0.64,9.43,27.46
54609,-0.14,-0.63,9.42,27.46
54625,-0.14,-0.63,9.42,27.56
54642,-0.14,-0.63,9.40,27.44
54660,-0.13,-0.64,9.40,27.56
54676,-0.17,-0.63,9.44,27.56
54692,-0.14,-0.64,9.44,27.44
54710,-0.14,-0.63,9.40,27.56
54726,-0.15,-0.62,9.44,27.56
54743,-0.14,-0.65,9.46,27.44
54760,-0.15,-0.65,9.44,27.56
54776,-0.15,-0.62,9.43,27.46
54793,-0.15,-0.62,9.40,27.56
54811,-0.13,-0.64,9.43,27.56
54827,-0.14,-0.60,9.42,27.46
54843,-0.15,-0.63,9.41,27.56
54861,-0.13,-0.62,9.41,27.46
54877,-0.14,-0.63,9.43,27.46
54894,-0.15,-0.63,9.43,27.56
54912,-0.14,-0.61,9.42,27.46
54927,-0.14,-0.64,9.45,27.46
54944,-0.13,-0.64,9.44,27.46
54962,-0.15,-0.65,9.40,27.46
54977,-0.14,-0.63,9.44,27.56
54994,-0.16,-0.63,9.43,27.46
55012,-0.14,-0.67,9.42,27.46
55027,-0.15,-0.63,9.44,27.56
55045,-0.14,-0.63,9.43,27.46
55062,-0.13,-0.62,9.43,27.56
55077,-0.13,-0.61,9.45,27.56
55095,-0.15,-0.64,9.46,27.46
55112,-0.14,-0.64,9.44,27.56
55129,-0.13,-0.65,9.46,27.46
55145,-0.12,-0.63,9.43,27.56
55163,-0.16,-0.64,9.42,27.56
55179,-0.15,-0.65,9.42,27.46
55195,-0.13,-0.64,9.45,27.56
55214,-0.15,-0.63,9.41,27.55
55229,-0.13,-0.63,9.43,27.46
55245,-0.14,-0.63,9.43,27.56
55264,-0.14,-0.62,9.39,27.46
55279,-0.14,-0.62,9.42,27.46
55297,-0.14,-0.64,9.40,27.46
55314,-0.13,-0.64,9.40,27.46
55329,-0.14,-0.62,9.43,27.56
55347,-0.15,-0.63,9.44,27.44
55364,-0.14,-0.62,9.40,27.46
55379,-0.14,-0.63,9.43,27.56
55397,-0.15,-0.62,9.44,27.46
55414,-0.14,-0.62,9.42,27.56
55431,-0.16,-0.62,9.45,27.55
55447,-0.16,-0.64,9.44,27.46
55464,-0.15,-0.64,9.42,27.55
55481,-0.16,-0.63,9.42,27.56
55497,-0.15,-0.65,9.45,27.46
55515,-0.17,-0.63,9.44,27.56
55531,-0.15,-0.63,9.42,27.44
55547,-0.14,-0.61,9.43,27.55
55566,-0.15,-0.64,9.43,27.56
55581,-0.15,-0.63,9.42,27.46
55598,-0.14,-0.65,9.43,27.56
55616,-0.13,-0.62,9.42,27.56
55631,-0.13,-0.64,9.43,27.46
55648,-0.14,-0.60,9.44,27.56
55666,-0.14,-0.63,9.41,27.44
55682,-0.14,-0.61,9.43,27.46
55699,-0.15,-0.65,9.44,27.56
55716,-0.16,-0.63,9.43,27.46
55732,-0.12,-0.60,9.42,27.56
55749,-0.16,-0.61,9.45,27.44
55767,-0.15,-0.63,9.44,27.44
55782,-0.17,-0.62,9.40,27.56
55799,-0.14,-0.65,9.42,27.46
55817,-0.15,-0.62,9.39,27.56
55833,-0.12,-0.62,9.43,27.56
55849,-0.14,-0.62,9.41,27.46
55867,-0.15,-0.63,9.44,27.56
55883,-0.15,-0.65,9.46,27.56
55900,-0.13,-0.63,9.45,27.46
55917,-0.14,-0.65,9.41,27.56
55933,-0.14,-0.63,9.44,27.46
55950,-0.14,-0.62,9.45,27.56
55968,-0.15,-0.63,9.42,27.56
55984,-0.16,-0.63,9.45,27.44
56000,-0.15,-0.65,9.44,27.56
56018,-0.14,-0.63,9.45,27.46
56034,-0.13,-0.62,9.44,27.44
56051,-0.15,-0.63,9.42,27.56
56069,-0.16,-0.66,9.42,27.46
56084,-0.14,-0.63,9.43,27.56
56101,-0.15,-0.66,9.44,27.44
56119,-0.14,-0.65,9.43,27.46
56134,-0.15,-0.63,9.43,27.55
56152,-0.13,-0.65,9.38,27.44
56169,-0.13,-0.62,9.43,27.46
56184,-0.16,-0.65,9.46,27.56
56202,-0.16,-0.61,9.45,27.46
56219,-0.13,-0.61,9.41,27.56
56236,-0.13,-0.63,9.41,27.55
56252,-0.13,-0.62,9.42,27.46
56269,-0.15,-0.63,9.41,27.56
56286,-0.13,-0.62,9.46,27.46
56302,-0.13,-0.65,9.46,27.56
56321,-0.14,-0.65,9.43,27.55
56336,-0.14,-0.63,9.41,27.46
56352,-0.14,-0.63,9.45,27.55
56371,-0.11,-0.64,9.43,27.46
56386,-0.14,-0.64,9.42,27.46
56402,-0.13,-0.63,9.41,27.56
56421,-0.15,-0.62,9.42,27.46
56436,-0.14,-0.64,9.44,27.44
56454,-0.14,-0.62,9.47,27.55
56471,-0.13,-0.66,9.44,27.46
56486,-0.12,-0.65,9.42,27.46
56504,-0.14,-0.62,9.41,27.46
56521,-0.14,-0.63,9.40,27.46
56537,-0.14,-0.63,9.41,27.56
56554,-0.15,-0.65,9.43,27.46
56571,-0.13,-0.60,9.43,27.46
56587,-0.15,-0.64,9.43,27.56
56604,-0.12,-0.61,9.42,27.46
56622,-0.15,-0.63,9.41,27.56
56638,-0.16,-0.63,9.43,27.55
56654,-0.17,-0.65,9.43,27.46
56672,-0.15,-0.62,9.41,27.56
56688,-0.14,-0.65,9.44,27.46
56705,-0.17,-0.64,9.43,27.56
56723,-0.14,-0.65,9.43,27.56
56738,-0.14,-0.62,9.43,27.44
56755,-0.15,-0.63,9.42,27.56
56773,-0.14,-0.66,9.40,27.56
56788,-0.16,-0.65,9.40,27.46
56805,-0.13,-0.63,9.44,27.56
56823,-0.14,-0.62,9.42,27.46
56839,-0.14,-0.67,9.44,27.44
56856,-0.14,-0.64,9.44,27.56
56873,-0.14,-0.66,9.42,27.44
56889,-0.13,-0.62,9.43,27.56
56906,-0.15,-0.63,9.43,27.46
56924,-0.13,-0.62,9.41,27.46
56939,-0.15,-0.66,9.43,27.56
56956,-0.14,-0.63,9.41,27.46
56974,-0.14,-0.64,9.43,27.44
56989,-0.14,-0.63,9.42,27.56
57007,-0.14,-0.66,9.43,27.44
57024,-0.16,-0.60,9.39,27.56
57040,-0.12,-0.63,9.45,27.56
57057,-0.15,-0.63,9.43,27.44
57074,-0.15,-0.63,9.42,27.55
57091,-0.13,-0.62,9.45,27.46
57107,-0.14,-0.64,9.43,27.56
57125,-0.14,-0.62,9.44,27.46
57141,-0.16,-0.65,9.44,27.46
57157,-0.15,-0.61,9.42,27.56
57176,-0.15,-0.64,9.42,27.44
57191,-0.13,-0.66,9.47,27.44
57208,-0.15,-0.64,9.43,27.56
57226,-0.15,-0.64,9.42,27.44
57241,-0.12,-0.64,9.44,27.44
57259,-0.11,-0.63,9.43,27.46
57276,-0.12,-0.64,9.40,27.46
57291,-0.13,-0.63,9.42,27.55
57309,-0.15,-0.62,9.45,27.44
57326,-0.15,-0.63,9.44,27.46
57341,-0.15,-0.67,9.41,27.56
57359,-0.13,-0.64,9.44,27.46
57376,-0.14,-0.62,9.42,27.44
57392,-0.13,-0.60,9.45,27.56
57409,-0.13,-0.64,9.42,27.46
57426,-0.15,-0.62,9.43,27.56
57443,-0.15,-0.65,9.45,27.56
